"user 2 alpha","user 2 beta","user 6 alpha","user 6 beta","user 7 alpha","user 7 beta","user 8 alpha","user 8 beta","user 9 alpha","user 9 beta","user 12 alpha","user 12 beta","user 13 alpha","user 13 beta","user 16 alpha","user 16 beta","user 17 alpha","user 17 beta","SumBeta","SumAlpha","Alpha waves, Tutorial, all users","Beta waves, Tutorial, all users","LearnersAlpha","LearnersBeta","NonLearnersAlpha","NonLearnersBeta","(NonLearnersBeta) / 4","(NonLearnersAlpha) / 4","(LearnersAlpha) / 5","(LearnersBeta) / 5","LearnersAB","NonLearnesAB"
0.309896,0.268470,0.353830,0.348591,0.346607,0.327707,0.443697,0.371476,0.363490,0.362874,0.343298,0.356583,0.370390,0.356583,0.331691,0.349576,0.290538,0.340770,3.082630,3.153438,0.350382,0.342514,1.798972,1.702688,1.354466,1.379942,0.344986,0.338616,0.359794,0.340538,1.056548,0.981538
0.310110,0.268476,0.355676,0.348500,0.346405,0.328169,0.440431,0.371491,0.364676,0.362891,0.343360,0.356198,0.372655,0.356198,0.330308,0.349292,0.289397,0.340702,3.081917,3.153018,0.350335,0.342435,1.796864,1.701654,1.356153,1.380263,0.345066,0.339038,0.359373,0.340331,1.055951,0.982533
0.310446,0.268459,0.356962,0.348545,0.346258,0.328622,0.436882,0.371341,0.365866,0.362928,0.343471,0.356197,0.374956,0.356197,0.328943,0.349210,0.288364,0.340625,3.082125,3.152148,0.350239,0.342458,1.794698,1.701405,1.357450,1.380721,0.345180,0.339363,0.358940,0.340281,1.054833,0.983146
0.310893,0.268399,0.357772,0.348691,0.346189,0.329072,0.433738,0.370996,0.367033,0.362972,0.343631,0.356443,0.377300,0.356443,0.327582,0.349441,0.287449,0.340722,3.083178,3.151586,0.350176,0.342575,1.793144,1.701721,1.358442,1.381457,0.345364,0.339611,0.358629,0.340344,1.053723,0.983341
0.311442,0.268270,0.358197,0.348893,0.346209,0.329521,0.430830,0.370504,0.368139,0.363011,0.343841,0.356824,0.379661,0.356824,0.326216,0.350307,0.286699,0.341059,3.085215,3.151233,0.350137,0.342802,1.791990,1.702731,1.359244,1.382484,0.345621,0.339811,0.358398,0.340546,1.052421,0.983189
0.312087,0.268029,0.358322,0.349123,0.346349,0.329973,0.428015,0.370000,0.369170,0.363036,0.344100,0.357277,0.381991,0.357277,0.324846,0.352476,0.286149,0.341487,3.088678,3.151031,0.350115,0.343186,1.791040,1.705059,1.359991,1.383619,0.345905,0.339998,0.358208,0.341012,1.050427,0.982923
0.312819,0.267639,0.358217,0.349374,0.346617,0.330426,0.425189,0.369623,0.370134,0.363044,0.344409,0.357770,0.384225,0.357770,0.323470,0.355692,0.285789,0.342006,3.093344,3.150869,0.350097,0.343705,1.790112,1.708495,1.360758,1.384849,0.346212,0.340189,0.358022,0.341699,1.047771,0.982603
0.313600,0.267162,0.357949,0.349650,0.346954,0.330873,0.422274,0.369441,0.371030,0.363035,0.344768,0.358286,0.386298,0.358286,0.322073,0.357264,0.285589,0.342785,3.096781,3.150534,0.350059,0.344087,1.789013,1.710438,1.361522,1.386343,0.346586,0.340380,0.357803,0.342088,1.045938,0.982096
0.314342,0.266747,0.357582,0.349951,0.347327,0.331312,0.419214,0.369446,0.371848,0.363010,0.345180,0.358797,0.388175,0.358797,0.320641,0.357636,0.285534,0.343261,3.098959,3.149843,0.349983,0.344329,1.787551,1.711425,1.362291,1.387534,0.346884,0.340573,0.357510,0.342285,1.044481,0.981807
0.314991,0.266495,0.357177,0.350235,0.347752,0.331745,0.415965,0.369583,0.372589,0.362970,0.345648,0.359269,0.389856,0.359269,0.319154,0.357347,0.285624,0.343458,3.100372,3.148756,0.349862,0.344486,1.785614,1.711964,1.363142,1.388408,0.347102,0.340786,0.357123,0.342393,1.043021,0.981802
0.315536,0.266443,0.356790,0.350404,0.348299,0.332179,0.412488,0.369787,0.373261,0.362913,0.346178,0.359659,0.391373,0.359659,0.317557,0.356634,0.285848,0.343621,3.101299,3.147328,0.349703,0.344589,1.783131,1.712182,1.364197,1.389117,0.347279,0.341049,0.356626,0.342436,1.041438,0.982061
0.315996,0.266566,0.356479,0.350326,0.349075,0.332629,0.408747,0.370008,0.373875,0.362843,0.346772,0.359913,0.392757,0.359913,0.315730,0.355670,0.286173,0.343817,3.101685,3.145605,0.349512,0.344632,1.780002,1.712070,1.365603,1.389615,0.347404,0.341401,0.356000,0.342414,1.039678,0.982720
0.316415,0.266780,0.356290,0.349867,0.349998,0.333115,0.404720,0.370217,0.374442,0.362766,0.347428,0.359960,0.394035,0.359960,0.313492,0.354669,0.286569,0.343804,3.101137,3.143388,0.349265,0.344571,1.776089,1.711585,1.367300,1.389553,0.347388,0.341825,0.355218,0.342317,1.037687,0.983986
0.316862,0.267027,0.356248,0.348921,0.350702,0.333657,0.400399,0.370401,0.374967,0.362698,0.348136,0.359695,0.395230,0.359695,0.310721,0.353761,0.287017,0.343649,3.099505,3.140284,0.348920,0.344389,1.771349,1.710580,1.368935,1.388925,0.347231,0.342234,0.354270,0.342116,1.035525,0.985608
0.317454,0.267276,0.356361,0.347527,0.351278,0.334271,0.395790,0.370559,0.375466,0.362657,0.348882,0.358988,0.396360,0.358988,0.307618,0.352948,0.287500,0.343522,3.096737,3.136710,0.348523,0.344082,1.766105,1.708760,1.370605,1.387977,0.346994,0.342651,0.353221,0.341752,1.033560,0.987484
0.318358,0.267496,0.356624,0.346128,0.351848,0.334959,0.390585,0.370688,0.376000,0.362659,0.349651,0.357648,0.397436,0.357648,0.304702,0.352273,0.287996,0.343402,3.092901,3.133199,0.348133,0.343656,1.760731,1.705753,1.372467,1.387148,0.346787,0.343117,0.352146,0.341151,1.032231,0.989417
0.319612,0.267643,0.357021,0.345301,0.352454,0.335708,0.384459,0.370777,0.376632,0.362709,0.350431,0.355485,0.398460,0.355485,0.302259,0.351829,0.288491,0.343263,3.088200,3.129819,0.347758,0.343133,1.755222,1.701219,1.374597,1.386980,0.346745,0.343649,0.351044,0.340244,1.031743,0.991072
0.321181,0.267688,0.357539,0.345194,0.353016,0.336491,0.377308,0.370797,0.377373,0.362796,0.351221,0.354505,0.399437,0.354505,0.300293,0.351693,0.288974,0.343134,3.086803,3.126340,0.347371,0.342978,1.749439,1.699188,1.376901,1.387615,0.346904,0.344225,0.349888,0.339838,1.029574,0.992279
0.323019,0.267622,0.358163,0.345690,0.353433,0.337282,0.369093,0.370705,0.378218,0.362899,0.352027,0.354891,0.400370,0.354891,0.298735,0.352027,0.289442,0.343129,3.089137,3.122500,0.346944,0.343237,1.743244,1.700137,1.379256,1.389000,0.347250,0.344814,0.348649,0.340027,1.025355,0.992985
0.325070,0.267437,0.358888,0.346609,0.353689,0.338068,0.360082,0.370474,0.379143,0.362991,0.352863,0.355946,0.401272,0.355946,0.297538,0.353137,0.289893,0.343246,3.093856,3.118439,0.346493,0.343762,1.736825,1.702941,1.381614,1.390915,0.347729,0.345404,0.347365,0.340588,1.019897,0.993313
0.327254,0.267136,0.359713,0.347765,0.353798,0.338851,0.351519,0.370127,0.380126,0.363055,0.353743,0.356975,0.402160,0.356975,0.296680,0.355773,0.290325,0.343429,3.100085,3.115318,0.346146,0.344454,1.731356,1.706985,1.383962,1.393100,0.348275,0.345990,0.346271,0.341397,1.014277,0.993441
0.329508,0.266777,0.360641,0.348986,0.353765,0.339639,0.344327,0.369746,0.381154,0.363081,0.354662,0.357798,0.403056,0.357798,0.296157,0.359654,0.290741,0.343688,3.107166,3.114011,0.346001,0.345241,1.727710,1.711773,1.386302,1.395393,0.348848,0.346575,0.345542,0.342355,1.009310,0.993485
0.331800,0.266448,0.361681,0.350160,0.353607,0.340445,0.338275,0.369428,0.382222,0.363071,0.355601,0.358345,0.403985,0.358345,0.295954,0.361040,0.291147,0.344128,3.111409,3.114272,0.346030,0.345712,1.725615,1.713607,1.388657,1.397803,0.349451,0.347164,0.345123,0.342721,1.007008,0.993457
0.334074,0.266191,0.362840,0.351283,0.353361,0.341278,0.333012,0.369245,0.383335,0.363034,0.356545,0.358646,0.404976,0.358646,0.296036,0.361259,0.291551,0.344611,3.114194,3.115730,0.346192,0.346022,1.724643,1.713988,1.391087,1.400206,0.350051,0.347772,0.344929,0.342798,1.006216,0.993488
0.336253,0.266018,0.364129,0.352409,0.353083,0.342146,0.328325,0.369231,0.384501,0.362981,0.357487,0.358738,0.406059,0.358738,0.296354,0.360836,0.291964,0.344910,3.116007,3.118157,0.346462,0.346223,1.724479,1.713561,1.393678,1.402446,0.350611,0.348420,0.344896,0.342712,1.006371,0.993748
0.338321,0.265931,0.365559,0.353578,0.352806,0.343053,0.324115,0.369383,0.385725,0.362921,0.358419,0.358655,0.407269,0.358655,0.296863,0.360066,0.292395,0.345134,3.117377,3.121472,0.346830,0.346375,1.724988,1.712690,1.396485,1.404687,0.351172,0.349121,0.344998,0.342538,1.007180,0.994160
0.340315,0.265918,0.367143,0.354793,0.352549,0.344008,0.320356,0.369670,0.387001,0.362862,0.359325,0.358435,0.408643,0.358435,0.297518,0.359192,0.292850,0.345291,3.118604,3.125701,0.347300,0.346512,1.726158,1.711650,1.399543,1.406954,0.351738,0.349886,0.345232,0.342330,1.008476,0.994732
0.342280,0.265951,0.368900,0.356010,0.352344,0.345039,0.317099,0.370033,0.388329,0.362809,0.360174,0.358135,0.410211,0.358135,0.298265,0.358320,0.293334,0.345243,3.119675,3.130936,0.347882,0.346631,1.728029,1.710574,1.402907,1.409101,0.352275,0.350727,0.345606,0.342115,1.010204,0.995604
0.344247,0.266006,0.370852,0.357109,0.352236,0.346218,0.314495,0.370403,0.389717,0.362772,0.360906,0.357817,0.411934,0.357817,0.299052,0.357546,0.293859,0.344812,3.120499,3.137296,0.348588,0.346722,1.730634,1.709589,1.406663,1.410911,0.352728,0.351666,0.346127,0.341918,1.012310,0.996989
0.346217,0.266062,0.372888,0.358109,0.352286,0.347696,0.312662,0.370727,0.391168,0.362761,0.361430,0.357535,0.413626,0.357535,0.299847,0.356914,0.294444,0.344244,3.121582,3.144567,0.349396,0.346842,1.733781,1.708773,1.410786,1.412809,0.353202,0.352696,0.346756,0.341755,1.014635,0.998568
0.348175,0.266104,0.374524,0.359028,0.352493,0.349789,0.311487,0.370978,0.392666,0.362788,0.361621,0.357320,0.415125,0.357320,0.300640,0.356418,0.295101,0.343659,3.123405,3.151831,0.350203,0.347045,1.737047,1.708140,1.414784,1.415265,0.353816,0.353696,0.347409,0.341628,1.016923,0.999660
0.350094,0.266119,0.375441,0.359868,0.352841,0.352613,0.310925,0.371138,0.394185,0.362859,0.361390,0.357186,0.416382,0.357186,0.301440,0.356027,0.295812,0.343087,3.126084,3.158510,0.350946,0.347343,1.740231,1.707656,1.418279,1.418427,0.354607,0.354570,0.348046,0.341531,1.019076,0.999895
0.351956,0.266101,0.375704,0.360718,0.353346,0.354584,0.311006,0.371187,0.395711,0.362969,0.360751,0.357133,0.417392,0.357133,0.302253,0.355707,0.296540,0.342245,3.127777,3.164660,0.351629,0.347531,1.743358,1.707260,1.421301,1.420516,0.355129,0.355325,0.348672,0.341452,1.021144,1.000553
0.353755,0.266052,0.375557,0.361893,0.354087,0.355988,0.311716,0.371093,0.397229,0.363104,0.359788,0.357149,0.418148,0.357149,0.303068,0.355415,0.297271,0.341118,3.128961,3.170618,0.352291,0.347662,1.746474,1.706857,1.424144,1.422103,0.355526,0.356036,0.349295,0.341371,1.023210,1.001435
0.355496,0.265976,0.375265,0.364121,0.355117,0.356990,0.312871,0.370799,0.398720,0.363244,0.358509,0.357217,0.418642,0.357217,0.303862,0.355098,0.298005,0.340649,3.131311,3.176487,0.352943,0.347923,1.749380,1.706307,1.427107,1.425004,0.356251,0.356777,0.349876,0.341261,1.025243,1.001476
0.357193,0.265878,0.374977,0.366749,0.356099,0.357689,0.313718,0.370227,0.400156,0.363373,0.356836,0.357317,0.418857,0.357317,0.304619,0.354704,0.298728,0.339596,3.132852,3.181183,0.353465,0.348095,1.751223,1.705445,1.429960,1.427407,0.356852,0.357490,0.350245,0.341089,1.026842,1.001788
0.358859,0.265766,0.374782,0.368915,0.356727,0.358162,0.314211,0.369336,0.401504,0.363486,0.354651,0.357432,0.418759,0.357432,0.305330,0.354246,0.299426,0.338963,3.133738,3.184248,0.353805,0.348193,1.751810,1.704212,1.432439,1.429526,0.357382,0.358110,0.350362,0.340842,1.027930,1.002037
0.360507,0.265647,0.374702,0.370438,0.357136,0.358471,0.314516,0.368327,0.402736,0.363595,0.352008,0.357546,0.418267,0.357546,0.305987,0.353827,0.300101,0.338433,3.133829,3.185960,0.353996,0.348203,1.751285,1.702892,1.434675,1.430937,0.357734,0.358669,0.350257,0.340578,1.028418,1.002612
0.362141,0.265528,0.374721,0.371368,0.357437,0.358665,0.314751,0.367611,0.403831,0.363730,0.349359,0.357644,0.417377,0.357644,0.306582,0.353544,0.300763,0.337824,3.133559,3.186963,0.354107,0.348173,1.750210,1.701971,1.436752,1.431587,0.357897,0.359188,0.350042,0.340394,1.028343,1.003608
0.363762,0.265411,0.374811,0.371846,0.357655,0.358784,0.314992,0.367307,0.404770,0.363939,0.346968,0.357718,0.416229,0.357718,0.307111,0.353459,0.301431,0.337044,3.133226,3.187729,0.354192,0.348136,1.749062,1.701614,1.438668,1.431612,0.357903,0.359667,0.349812,0.340323,1.027884,1.004928
0.365370,0.265299,0.374950,0.372050,0.357776,0.358858,0.315292,0.367327,0.405549,0.364282,0.344845,0.357761,0.414966,0.357761,0.307576,0.353624,0.302121,0.336841,3.133802,3.188445,0.354272,0.348200,1.748049,1.701772,1.440396,1.432030,0.358008,0.360099,0.349610,0.340354,1.027194,1.005842
0.366969,0.265185,0.375126,0.371938,0.357824,0.358911,0.315690,0.367502,0.406188,0.364782,0.342942,0.357769,0.413691,0.357769,0.307999,0.354078,0.302849,0.337659,3.135594,3.189278,0.354364,0.348399,1.747291,1.702304,1.441987,1.433290,0.358322,0.360497,0.349458,0.340461,1.026427,1.006068
0.368570,0.265060,0.375336,0.371458,0.357842,0.358967,0.316210,0.367709,0.406730,0.365348,0.341205,0.357744,0.412433,0.357744,0.308422,0.354796,0.303624,0.338668,3.137494,3.190371,0.354486,0.348610,1.746839,1.703052,1.443532,1.434441,0.358610,0.360883,0.349368,0.340610,1.025711,1.006337
0.370196,0.264904,0.375577,0.370707,0.357848,0.359045,0.316827,0.367895,0.407218,0.365876,0.339583,0.357689,0.411187,0.357689,0.308890,0.355647,0.304451,0.339747,3.139200,3.191778,0.354642,0.348800,1.746684,1.703825,1.445095,1.435375,0.358844,0.361274,0.349337,0.340765,1.025155,1.006772
0.371888,0.264697,0.375851,0.370103,0.357848,0.359164,0.317462,0.368044,0.407674,0.366347,0.338013,0.357617,0.409940,0.357617,0.309373,0.356482,0.305342,0.341236,3.141306,3.193391,0.354821,0.349034,1.746676,1.704456,1.446716,1.436850,0.359213,0.361679,0.349335,0.340891,1.024770,1.006866
0.373713,0.264448,0.376158,0.369875,0.357835,0.359339,0.318004,0.368157,0.408104,0.366771,0.336417,0.357539,0.408685,0.357539,0.309711,0.357221,0.306318,0.342343,3.143232,3.194943,0.354994,0.349248,1.746528,1.704905,1.448414,1.438328,0.359582,0.362104,0.349306,0.340981,1.024414,1.007013
0.375795,0.264219,0.376501,0.369941,0.357805,0.359587,0.318381,0.368248,0.408520,0.367139,0.334740,0.357472,0.407410,0.357472,0.309838,0.357791,0.307393,0.342644,3.144512,3.196382,0.355154,0.349390,1.746164,1.705202,1.450218,1.439310,0.359827,0.362555,0.349233,0.341040,1.024022,1.007579
0.378373,0.264048,0.376881,0.370202,0.357768,0.359915,0.318579,0.368339,0.408939,0.367433,0.332980,0.357426,0.406104,0.357426,0.309774,0.358103,0.308574,0.342721,3.145614,3.197972,0.355330,0.349513,1.745810,1.705342,1.452162,1.440271,0.360068,0.363040,0.349162,0.341068,1.023730,1.008256
0.381892,0.263917,0.377301,0.370665,0.357734,0.360321,0.318608,0.368449,0.409371,0.367631,0.331178,0.357410,0.404754,0.357410,0.309513,0.358174,0.309862,0.342671,3.146649,3.200212,0.355579,0.349628,1.745945,1.705360,1.454266,1.441289,0.360322,0.363567,0.349189,0.341072,1.023799,1.009004
0.385714,0.263808,0.377758,0.371390,0.357708,0.360790,0.318479,0.368579,0.409825,0.367715,0.329409,0.357424,0.403353,0.357424,0.309044,0.358086,0.311261,0.342462,3.147678,3.202550,0.355839,0.349742,1.745998,1.705321,1.456552,1.442357,0.360589,0.364138,0.349200,0.341064,1.023853,1.009842
0.388490,0.263710,0.378253,0.372373,0.357699,0.361301,0.318202,0.368718,0.410327,0.367680,0.327761,0.357465,0.401896,0.357465,0.308504,0.357886,0.312773,0.342138,3.148737,3.203905,0.355989,0.349860,1.744854,1.705244,1.459051,1.443493,0.360873,0.364763,0.348971,0.341049,1.023228,1.010778
0.390524,0.263616,0.378778,0.373497,0.357713,0.361834,0.317781,0.368845,0.410905,0.367545,0.326309,0.357524,0.400393,0.357524,0.307822,0.357565,0.314401,0.341815,3.149766,3.204626,0.356070,0.349974,1.742829,1.705074,1.461797,1.444692,0.361173,0.365449,0.348566,0.341015,1.022143,1.011840
0.392071,0.263525,0.379320,0.374563,0.357738,0.362376,0.317209,0.368938,0.411567,0.367345,0.325098,0.357593,0.398862,0.357593,0.306809,0.357061,0.316145,0.341534,3.150528,3.204819,0.356091,0.350059,1.740049,1.704710,1.464769,1.445818,0.361454,0.366192,0.348010,0.340942,1.020731,1.013108
0.393275,0.263436,0.379856,0.375374,0.357757,0.362924,0.316460,0.368978,0.412295,0.367116,0.324160,0.357663,0.397328,0.357663,0.305071,0.356350,0.317966,0.341295,3.150797,3.204169,0.356019,0.350089,1.736295,1.704088,1.467874,1.446709,0.361677,0.366969,0.347259,0.340818,1.018900,1.014630
0.394208,0.263350,0.380363,0.375821,0.357765,0.363482,0.315500,0.368947,0.413070,0.366890,0.323520,0.357724,0.395808,0.357724,0.301939,0.355527,0.319729,0.341117,3.150581,3.201902,0.355767,0.350065,1.730975,1.703271,1.470927,1.447310,0.361827,0.367732,0.346195,0.340654,1.016265,1.016318
0.394901,0.263271,0.380822,0.375892,0.357755,0.364052,0.314284,0.368835,0.413883,0.366695,0.323184,0.357769,0.394320,0.357769,0.300300,0.354633,0.321307,0.341049,3.149964,3.200756,0.355640,0.349996,1.726989,1.702276,1.473767,1.447687,0.361922,0.368442,0.345398,0.340455,1.014518,1.018015
0.395363,0.263202,0.381218,0.375627,0.357729,0.364633,0.312768,0.368654,0.414717,0.366556,0.323137,0.357789,0.392884,0.357789,0.299928,0.353664,0.322690,0.341107,3.149022,3.200433,0.355604,0.349891,1.724079,1.701098,1.476354,1.447924,0.361981,0.369089,0.344816,0.340220,1.013510,1.019635
0.395589,0.263143,0.381545,0.375108,0.357697,0.365223,0.310907,0.368444,0.415514,0.366496,0.323341,0.357779,0.391523,0.357779,0.300496,0.352612,0.323912,0.341257,3.147841,3.200523,0.355614,0.349760,1.721856,1.699756,1.478667,1.448085,0.362021,0.369667,0.344371,0.339951,1.013002,1.021119
0.395566,0.263094,0.381803,0.374448,0.357667,0.365813,0.308631,0.368243,0.416219,0.366535,0.323733,0.357733,0.390266,0.357733,0.301811,0.351471,0.324960,0.341474,3.146544,3.200656,0.355628,0.349616,1.720007,1.698274,1.480649,1.448270,0.362068,0.370162,0.344001,0.339655,1.012797,1.022357
0.395275,0.263054,0.381994,0.373768,0.357646,0.366391,0.305977,0.368069,0.416816,0.366687,0.324246,0.357649,0.389135,0.357649,0.303637,0.350250,0.325828,0.341755,3.145272,3.200556,0.355617,0.349475,1.718272,1.696672,1.482285,1.448601,0.362150,0.370571,0.343654,0.339334,1.012731,1.023253
0.394697,0.263018,0.382124,0.373171,0.357637,0.366951,0.303317,0.367923,0.417275,0.366957,0.324829,0.357528,0.388150,0.357528,0.305604,0.349065,0.326565,0.342059,3.144201,3.200200,0.355578,0.349356,1.716597,1.695063,1.483602,1.449138,0.362284,0.370901,0.343319,0.339013,1.012704,1.023783
0.393810,0.262982,0.382202,0.372713,0.357640,0.367493,0.300924,0.367823,0.417567,0.367330,0.325444,0.357368,0.387323,0.357368,0.307635,0.348000,0.327240,0.342279,3.143355,3.199786,0.355532,0.349262,1.715136,1.693541,1.484650,1.449814,0.362453,0.371162,0.343027,0.338708,1.012751,1.024028
0.392601,0.262941,0.382238,0.372403,0.357656,0.368022,0.298912,0.367795,0.417720,0.367766,0.326060,0.357158,0.386622,0.357158,0.309680,0.347069,0.327913,0.342396,3.142707,3.199401,0.355489,0.349190,1.713874,1.692120,1.485527,1.450587,0.362647,0.371382,0.342775,0.338424,1.012856,1.024087
0.391062,0.262892,0.382242,0.372242,0.357686,0.368541,0.297307,0.367841,0.417829,0.368214,0.326650,0.356880,0.385955,0.356880,0.311747,0.346202,0.328620,0.342420,3.142113,3.199100,0.355456,0.349124,1.712721,1.690695,1.486378,1.451417,0.362854,0.371595,0.342544,0.338139,1.013028,1.024087
0.389192,0.262833,0.382225,0.372247,0.357731,0.369051,0.296095,0.367940,0.417962,0.368613,0.327175,0.356542,0.385297,0.356542,0.313861,0.345407,0.329412,0.342302,3.141478,3.198950,0.355439,0.349053,1.711620,1.689265,1.487330,1.452214,0.363053,0.371833,0.342324,0.337853,1.013234,1.024182
0.386979,0.262763,0.382194,0.372447,0.357793,0.369546,0.295221,0.368055,0.418138,0.368910,0.327586,0.356230,0.384649,0.356230,0.316038,0.344708,0.330315,0.342011,3.140901,3.198912,0.355435,0.348989,1.710473,1.687987,1.488439,1.452913,0.363228,0.372110,0.342095,0.337597,1.013321,1.024451
0.384391,0.262683,0.382155,0.372857,0.357879,0.370019,0.294605,0.368151,0.418360,0.369076,0.327834,0.356012,0.384013,0.356012,0.318279,0.344107,0.331316,0.341682,3.140599,3.198832,0.355426,0.348955,1.709122,1.686965,1.489710,1.453634,0.363409,0.372427,0.341824,0.337393,1.013135,1.024817
0.381939,0.262593,0.382112,0.373447,0.357976,0.370461,0.294153,0.368206,0.418633,0.369159,0.327890,0.355870,0.383395,0.355870,0.320575,0.343558,0.332374,0.341321,3.140485,3.199047,0.355450,0.348943,1.707952,1.686097,1.491096,1.454388,0.363597,0.372774,0.341590,0.337219,1.012962,1.025239
0.380926,0.262495,0.382066,0.374100,0.358057,0.370858,0.293776,0.368212,0.418955,0.369284,0.327746,0.355766,0.382805,0.355766,0.322919,0.343065,0.333464,0.340926,3.140473,3.200715,0.355635,0.348941,1.708173,1.685305,1.492541,1.455168,0.363792,0.373135,0.341635,0.337061,1.013569,1.025683
0.380812,0.262389,0.382015,0.374651,0.358101,0.371195,0.293397,0.368173,0.419322,0.369524,0.327406,0.355673,0.382271,0.355673,0.325308,0.342653,0.334611,0.340512,3.140442,3.203244,0.355916,0.348938,1.709195,1.684561,1.494049,1.455882,0.363970,0.373512,0.341839,0.336912,1.014624,1.026216
0.381294,0.262275,0.381957,0.375011,0.358089,0.371454,0.292959,0.368100,0.419727,0.369809,0.326882,0.355573,0.381832,0.355573,0.327697,0.342327,0.335803,0.340397,3.140520,3.206239,0.356249,0.348947,1.710664,1.683849,1.495575,1.456671,0.364168,0.373894,0.342133,0.336770,1.015925,1.026708
0.382129,0.262154,0.381888,0.375177,0.357976,0.371617,0.292449,0.368012,0.420164,0.370062,0.326195,0.355460,0.381526,0.355460,0.329895,0.342124,0.336955,0.340360,3.140424,3.209177,0.356575,0.348936,1.712194,1.683208,1.496984,1.457216,0.364304,0.374246,0.342439,0.336642,1.017220,1.027290
